,Site,Year,Species,Temperature,Temp_Range
1625,PRWI 6,2007,Red-eyed Vireo,26.70000076,20-30
1626,PRWI 6,2007,Red-eyed Vireo,26.70000076,20-30
1627,PRWI 6,2007,Unidentified Chickadee,26.70000076,20-30
1628,PRWI 6,2007,White-breasted Nuthatch,26.70000076,20-30
1629,PRWI 6,2007,Carolina Wren,26.70000076,20-30
1630,PRWI 6,2007,Carolina Wren,26.70000076,20-30
1631,PRWI 6,2007,Blue Grosbeak,26.70000076,20-30
1632,PRWI 6,2007,Blue-gray Gnatcatcher,26.70000076,20-30
1633,PRWI 6,2007,American Robin,26.70000076,20-30
1634,PRWI 6,2007,Acadian Flycatcher,26.70000076,20-30
1635,PRWI 6,2007,Common Yellowthroat,26.70000076,20-30
1636,PRWI 6,2007,White-breasted Nuthatch,26.70000076,20-30
1637,PRWI 7,2007,Wood Thrush,22.5,20-30
1638,PRWI 7,2007,Wood Thrush,22.5,20-30
1639,PRWI 7,2007,White-breasted Nuthatch,22.5,20-30
1640,PRWI 7,2007,Red-eyed Vireo,22.5,20-30
1641,PRWI 7,2007,Acadian Flycatcher,22.5,20-30
1642,PRWI 7,2007,Red-eyed Vireo,22.5,20-30
1643,PRWI 7,2007,Blue-gray Gnatcatcher,22.5,20-30
1644,PRWI 7,2007,Eastern Wood-Pewee,22.5,20-30
1645,PRWI 7,2007,Ovenbird,22.5,20-30
1646,PRWI 7,2007,Red-bellied Woodpecker,22.5,20-30
1647,PRWI 4,2007,Acadian Flycatcher,25.29999924,20-30
1648,PRWI 4,2007,Blue-gray Gnatcatcher,25.29999924,20-30
1649,PRWI 4,2007,Carolina Chickadee,25.29999924,20-30
1650,PRWI 4,2007,Carolina Wren,25.29999924,20-30
1651,PRWI 4,2007,Chipping Sparrow,25.29999924,20-30
1652,PRWI 4,2007,Eastern Wood-Pewee,25.29999924,20-30
1653,PRWI 4,2007,Eastern Tufted Titmouse,25.29999924,20-30
1654,PRWI 4,2007,Mourning Dove,25.29999924,20-30
1655,PRWI 4,2007,White-breasted Nuthatch,25.29999924,20-30
1656,PRWI 4,2007,Pileated Woodpecker,25.29999924,20-30
1657,PRWI 4,2007,Downy Woodpecker,25.20000076,20-30
1658,PRWI 4,2007,Yellow-billed Cuckoo,25.20000076,20-30
1659,PRWI 4,2007,Red-eyed Vireo,25.20000076,20-30
1660,PRWI 4,2007,Red-eyed Vireo,25.20000076,20-30
1661,PRWI 4,2007,Eastern Tufted Titmouse,25.20000076,20-30
1662,PRWI 4,2007,Blue Jay,25.20000076,20-30
1663,PRWI 4,2007,American Goldfinch,25.20000076,20-30
1664,PRWI 4,2007,Northern Flicker,25.20000076,20-30
1665,PRWI 7,2007,Eastern Tufted Titmouse,23.0,20-30
1666,PRWI 7,2007,Ovenbird,23.0,20-30
1667,PRWI 7,2007,Ovenbird,23.0,20-30
1668,PRWI 7,2007,Red-eyed Vireo,23.0,20-30
1669,PRWI 7,2007,Red-eyed Vireo,23.0,20-30
1670,PRWI 7,2007,Red-shouldered Hawk,23.0,20-30
1671,PRWI 7,2007,Scarlet Tanager,23.0,20-30
1672,PRWI 7,2007,Wood Thrush,23.0,20-30
1673,PRWI 7,2007,Blue Jay,23.0,20-30
1674,PRWI 7,2007,Eastern Wood-Pewee,23.0,20-30
1675,PRWI 4,2007,Mourning Dove,25.60000038,20-30
1676,PRWI 4,2007,Pileated Woodpecker,25.60000038,20-30
1677,PRWI 4,2007,Red-eyed Vireo,25.60000038,20-30
1678,PRWI 4,2007,Red-eyed Vireo,25.60000038,20-30
1679,PRWI 4,2007,Scarlet Tanager,25.60000038,20-30
1680,PRWI 4,2007,White-breasted Nuthatch,25.60000038,20-30
1681,PRWI 4,2007,Wood Thrush,25.60000038,20-30
1682,PRWI 6,2007,Downy Woodpecker,30.79999924,30-40
1683,PRWI 6,2007,Northern Cardinal,30.79999924,30-40
1684,PRWI 6,2007,Yellow-throated Vireo,30.79999924,30-40
1685,PRWI 6,2007,Yellow-throated Vireo,30.79999924,30-40
1686,PRWI 6,2007,White-breasted Nuthatch,30.79999924,30-40
1687,PRWI 6,2007,Red-eyed Vireo,30.79999924,30-40
1688,PRWI 6,2007,Red-eyed Vireo,30.79999924,30-40
1689,PRWI 6,2007,Pileated Woodpecker,30.79999924,30-40
1690,PRWI 6,2007,Carolina Wren,30.79999924,30-40
1691,PRWI 6,2007,Northern Cardinal,30.79999924,30-40
1692,PRWI 6,2007,Blue-gray Gnatcatcher,30.79999924,30-40
1693,PRWI 6,2007,Louisiana Waterthrush,30.79999924,30-40
1694,PRWI 6,2007,Hooded Warbler,30.79999924,30-40
1695,PRWI 6,2007,Eastern Tufted Titmouse,30.79999924,30-40
1696,PRWI 6,2007,Eastern Tufted Titmouse,30.79999924,30-40
1697,PRWI 6,2007,Eastern Tufted Titmouse,30.79999924,30-40
1698,PRWI 6,2007,Unidentified Chickadee,30.79999924,30-40
1699,PRWI 6,2007,Carolina Wren,30.79999924,30-40
1700,PRWI 6,2007,Ovenbird,30.79999924,30-40
1701,PRWI 6,2007,Yellow-billed Cuckoo,30.79999924,30-40
1702,PRWI 4,2007,Red-eyed Vireo,24.29999924,20-30
1703,PRWI 4,2007,American Crow,24.29999924,20-30
1704,PRWI 4,2007,Eastern Wood-Pewee,24.29999924,20-30
1705,PRWI 4,2007,Eastern Tufted Titmouse,24.29999924,20-30
1706,PRWI 4,2007,Eastern Tufted Titmouse,24.29999924,20-30
1707,PRWI 4,2007,Hooded Warbler,24.29999924,20-30
1708,PRWI 4,2007,Red-eyed Vireo,24.29999924,20-30
1709,PRWI 4,2007,Scarlet Tanager,24.29999924,20-30
1710,PRWI 4,2007,White-breasted Nuthatch,24.29999924,20-30
1711,PRWI 4,2007,Acadian Flycatcher,24.29999924,20-30
1712,PRWI 4,2007,Eastern Tufted Titmouse,24.29999924,20-30
1713,PRWI 6,2007,Eastern Wood-Pewee,29.0,20-30
1714,PRWI 6,2007,Acadian Flycatcher,29.0,20-30
1715,PRWI 6,2007,Blue-gray Gnatcatcher,29.0,20-30
1716,PRWI 6,2007,Eastern Tufted Titmouse,29.0,20-30
1717,PRWI 6,2007,Eastern Tufted Titmouse,29.0,20-30
1718,PRWI 6,2007,Hooded Warbler,29.0,20-30
1719,PRWI 6,2007,Yellow-throated Vireo,29.0,20-30
1720,PRWI 6,2007,Ovenbird,29.0,20-30
1721,PRWI 6,2007,Red-eyed Vireo,29.0,20-30
1722,PRWI 6,2007,Red-eyed Vireo,29.0,20-30
1723,PRWI 6,2007,White-breasted Nuthatch,29.0,20-30
1724,PRWI 6,2007,Hooded Warbler,29.0,20-30
1725,PRWI 6,2007,American Goldfinch,29.0,20-30
1726,PRWI 7,2007,Yellow-billed Cuckoo,23.70000076,20-30
1727,PRWI 7,2007,Red-eyed Vireo,23.70000076,20-30
1728,PRWI 7,2007,Northern Cardinal,23.70000076,20-30
1729,PRWI 7,2007,Ovenbird,23.70000076,20-30
1730,PRWI 7,2007,Red-eyed Vireo,23.70000076,20-30
1731,PRWI 7,2007,Eastern Tufted Titmouse,23.70000076,20-30
1732,PRWI 7,2007,Scarlet Tanager,23.70000076,20-30
1733,PRWI 7,2007,Acadian Flycatcher,23.70000076,20-30
1734,PRWI 7,2007,Yellow-billed Cuckoo,23.70000076,20-30
1735,PRWI 7,2007,Wood Thrush,23.70000076,20-30
1736,PRWI 7,2007,Yellow-billed Cuckoo,23.70000076,20-30
1737,PRWI 7,2007,American Crow,23.70000076,20-30
1738,PRWI 6,2007,Red-eyed Vireo,23.29999924,20-30
1739,PRWI 6,2007,Acadian Flycatcher,23.29999924,20-30
1740,PRWI 6,2007,American Crow,23.29999924,20-30
1741,PRWI 6,2007,Brown-headed Cowbird,23.29999924,20-30
1742,PRWI 6,2007,Eastern Wood-Pewee,23.29999924,20-30
1743,PRWI 6,2007,Eastern Tufted Titmouse,23.29999924,20-30
1744,PRWI 6,2007,Pileated Woodpecker,23.29999924,20-30
1745,PRWI 6,2007,Red-eyed Vireo,23.29999924,20-30
1746,PRWI 6,2007,Yellow-billed Cuckoo,23.29999924,20-30
1747,PRWI 6,2007,Ovenbird,23.29999924,20-30
1748,PRWI 6,2007,Eastern Wood-Pewee,23.39999962,20-30
1749,PRWI 6,2007,Acadian Flycatcher,23.39999962,20-30
1750,PRWI 6,2007,American Crow,23.39999962,20-30
1751,PRWI 6,2007,American Goldfinch,23.39999962,20-30
1752,PRWI 6,2007,Brown-headed Cowbird,23.39999962,20-30
1753,PRWI 6,2007,Eastern Tufted Titmouse,23.39999962,20-30
1754,PRWI 6,2007,Mourning Dove,23.39999962,20-30
1755,PRWI 6,2007,Ovenbird,23.39999962,20-30
1756,PRWI 6,2007,Ovenbird,23.39999962,20-30
1757,PRWI 6,2007,Pine Warbler,23.39999962,20-30
1758,PRWI 6,2007,Red-eyed Vireo,23.39999962,20-30
1759,PRWI 6,2007,Red-eyed Vireo,23.39999962,20-30
1760,PRWI 6,2007,Scarlet Tanager,23.39999962,20-30
1761,PRWI 6,2007,Yellow-billed Cuckoo,23.39999962,20-30
1762,PRWI 6,2007,Blue-gray Gnatcatcher,23.39999962,20-30
1763,PRWI 7,2007,Acadian Flycatcher,23.60000038,20-30
1764,PRWI 7,2007,Ovenbird,23.60000038,20-30
1765,PRWI 7,2007,Red-eyed Vireo,23.60000038,20-30
1766,PRWI 7,2007,Red-eyed Vireo,23.60000038,20-30
1767,PRWI 7,2007,Red-eyed Vireo,23.60000038,20-30
1768,PRWI 7,2007,Unidentified Chickadee,23.60000038,20-30
1769,PRWI 7,2007,Wood Thrush,23.60000038,20-30
1770,PRWI 7,2007,Eastern Tufted Titmouse,23.60000038,20-30
1771,PRWI 7,2007,Eastern Tufted Titmouse,23.60000038,20-30
1772,PRWI 7,2007,Blue Jay,23.60000038,20-30
1773,PRWI 7,2007,Acadian Flycatcher,23.60000038,20-30
1774,PRWI 7,2007,Yellow-billed Cuckoo,23.60000038,20-30
1775,PRWI 7,2007,Yellow-billed Cuckoo,23.60000038,20-30
1776,PRWI 4,2007,Red-eyed Vireo,25.0,20-30
1777,PRWI 4,2007,White-breasted Nuthatch,25.0,20-30
1778,PRWI 4,2007,Acadian Flycatcher,25.0,20-30
1779,PRWI 4,2007,American Crow,25.0,20-30
1780,PRWI 4,2007,Eastern Wood-Pewee,25.0,20-30
1781,PRWI 4,2007,Eastern Wood-Pewee,25.0,20-30
1782,PRWI 4,2007,Hooded Warbler,25.0,20-30
1783,PRWI 4,2007,Mourning Dove,25.0,20-30
1784,PRWI 4,2007,Red-eyed Vireo,25.0,20-30
1785,PRWI 4,2007,Hooded Warbler,26.79999924,20-30
1786,PRWI 4,2007,Red-eyed Vireo,26.79999924,20-30
1787,PRWI 4,2007,Eastern Wood-Pewee,26.79999924,20-30
1788,PRWI 4,2007,Yellow Warbler,26.79999924,20-30
1789,PRWI 4,2007,Unidentified Chickadee,26.79999924,20-30
1790,PRWI 4,2007,American Goldfinch,26.79999924,20-30
1791,PRWI 4,2007,Scarlet Tanager,26.79999924,20-30
1792,PRWI 4,2007,Worm-eating Warbler,26.79999924,20-30
1793,PRWI 4,2007,Red-eyed Vireo,26.79999924,20-30
1794,PRWI 4,2007,Pileated Woodpecker,26.79999924,20-30
1795,PRWI 4,2007,Northern Flicker,26.79999924,20-30
1796,PRWI 4,2007,Northern Cardinal,26.79999924,20-30
1797,PRWI 4,2007,Mourning Dove,26.79999924,20-30
1798,PRWI 4,2007,Eastern Tufted Titmouse,26.79999924,20-30
1799,PRWI 4,2007,Carolina Wren,26.79999924,20-30
1800,PRWI 4,2007,Unidentified Chickadee,26.79999924,20-30
1801,PRWI 6,2007,White-breasted Nuthatch,22.79999924,20-30
1802,PRWI 6,2007,Carolina Wren,22.79999924,20-30
1803,PRWI 6,2007,Mourning Dove,22.79999924,20-30
1804,PRWI 6,2007,Unidentified Chickadee,22.79999924,20-30
1805,PRWI 6,2007,Indigo Bunting,22.79999924,20-30
1806,PRWI 6,2007,Eastern Wood-Pewee,22.79999924,20-30
1807,PRWI 6,2007,Eastern Towhee,22.79999924,20-30
1808,PRWI 6,2007,Common Yellowthroat,22.79999924,20-30
1809,PRWI 6,2007,Northern Cardinal,22.79999924,20-30
1810,PRWI 6,2007,Carolina Wren,22.79999924,20-30
1811,PRWI 6,2007,American Crow,22.79999924,20-30
1812,PRWI 6,2007,Carolina Chickadee,22.79999924,20-30
1813,PRWI 6,2007,Brown-headed Cowbird,22.79999924,20-30
1814,PRWI 6,2007,Blue-gray Gnatcatcher,22.79999924,20-30
1815,PRWI 6,2007,American Robin,22.79999924,20-30
1816,PRWI 6,2007,American Goldfinch,22.79999924,20-30
1817,PRWI 6,2007,American Goldfinch,22.79999924,20-30
1818,PRWI 6,2007,Chipping Sparrow,22.79999924,20-30
1819,PRWI 6,2007,Pine Warbler,22.79999924,20-30
1820,PRWI 5,2007,Yellow-billed Cuckoo,23.79999924,20-30
1821,PRWI 5,2007,Eastern Wood-Pewee,23.79999924,20-30
1822,PRWI 5,2007,Eastern Tufted Titmouse,23.79999924,20-30
1823,PRWI 5,2007,Ovenbird,23.79999924,20-30
1824,PRWI 5,2007,Red-eyed Vireo,23.79999924,20-30
1825,PRWI 5,2007,Wood Thrush,23.79999924,20-30
1826,PRWI 5,2007,Blue Jay,23.79999924,20-30
1827,PRWI 5,2007,Northern Flicker,23.79999924,20-30
1828,PRWI 5,2007,Yellow-billed Cuckoo,23.79999924,20-30
1829,PRWI 5,2007,Scarlet Tanager,23.79999924,20-30
1830,PRWI 5,2007,American Goldfinch,23.79999924,20-30
1831,PRWI 5,2007,Red-eyed Vireo,23.79999924,20-30
1832,PRWI 8,2007,Acadian Flycatcher,22.29999924,20-30
1833,PRWI 8,2007,Unidentified Chickadee,22.29999924,20-30
1834,PRWI 8,2007,Acadian Flycatcher,22.29999924,20-30
1835,PRWI 8,2007,Eastern Wood-Pewee,22.29999924,20-30
1836,PRWI 8,2007,Red-bellied Woodpecker,22.29999924,20-30
1837,PRWI 8,2007,Red-eyed Vireo,22.29999924,20-30
1838,PRWI 8,2007,White-breasted Nuthatch,22.29999924,20-30
1839,PRWI 8,2007,Worm-eating Warbler,22.29999924,20-30
1840,PRWI 8,2007,Wood Thrush,22.29999924,20-30
1841,PRWI 8,2007,Wood Thrush,22.29999924,20-30
1842,PRWI 8,2007,Yellow-billed Cuckoo,22.29999924,20-30
1843,PRWI 17,2007,Red-eyed Vireo,21.89999962,20-30
1844,PRWI 17,2007,Carolina Wren,21.89999962,20-30
1845,PRWI 5,2007,Northern Parula,22.39999962,20-30
1846,PRWI 5,2007,Acadian Flycatcher,22.39999962,20-30
1847,PRWI 5,2007,Acadian Flycatcher,22.39999962,20-30
1848,PRWI 5,2007,Ovenbird,22.39999962,20-30
1849,PRWI 5,2007,Carolina Wren,22.39999962,20-30
1850,PRWI 5,2007,Wood Thrush,22.39999962,20-30
1851,PRWI 5,2007,Blue-gray Gnatcatcher,22.39999962,20-30
1852,PRWI 5,2007,Red-eyed Vireo,22.39999962,20-30
1853,PRWI 5,2007,Red-eyed Vireo,22.39999962,20-30
1854,PRWI 5,2007,Scarlet Tanager,22.39999962,20-30
1855,PRWI 5,2007,Wood Thrush,22.39999962,20-30
1856,PRWI 5,2007,Yellow-billed Cuckoo,22.39999962,20-30
1857,PRWI 5,2007,Eastern Wood-Pewee,22.39999962,20-30
1858,PRWI 5,2007,White-breasted Nuthatch,22.39999962,20-30
1859,PRWI 8,2007,Eastern Wood-Pewee,24.39999962,20-30
1860,PRWI 8,2007,Cedar Waxwing,24.39999962,20-30
1861,PRWI 8,2007,Scarlet Tanager,24.39999962,20-30
1862,PRWI 8,2007,Red-eyed Vireo,24.39999962,20-30
1863,PRWI 8,2007,Red-eyed Vireo,24.39999962,20-30
1864,PRWI 8,2007,Ovenbird,24.39999962,20-30
1865,PRWI 5,2007,Unidentified Chickadee,22.60000038,20-30
1866,PRWI 5,2007,American Goldfinch,22.60000038,20-30
1867,PRWI 5,2007,Scarlet Tanager,22.60000038,20-30
1868,PRWI 5,2007,Red-eyed Vireo,22.60000038,20-30
1869,PRWI 5,2007,Wood Thrush,22.60000038,20-30
1870,PRWI 5,2007,Hairy Woodpecker,22.60000038,20-30
1871,PRWI 5,2007,Eastern Wood-Pewee,22.60000038,20-30
1872,PRWI 5,2007,Unidentified Chickadee,22.60000038,20-30
1873,PRWI 5,2007,White-breasted Nuthatch,22.60000038,20-30
1874,PRWI 5,2007,Blue-gray Gnatcatcher,22.60000038,20-30
1875,PRWI 5,2007,Pine Warbler,22.60000038,20-30
1876,PRWI 8,2007,Acadian Flycatcher,23.5,20-30
1877,PRWI 8,2007,Wood Thrush,23.5,20-30
1878,PRWI 8,2007,Red-eyed Vireo,23.5,20-30
1879,PRWI 8,2007,Ovenbird,23.5,20-30
1880,PRWI 8,2007,Chipping Sparrow,23.5,20-30
1881,PRWI 8,2007,Downy Woodpecker,23.5,20-30
1882,PRWI 8,2007,Scarlet Tanager,23.5,20-30
1883,PRWI 8,2007,Yellow-throated Vireo,23.5,20-30
1884,PRWI 8,2007,Ovenbird,23.5,20-30
1885,PRWI 8,2007,Eastern Wood-Pewee,23.5,20-30
1886,PRWI 8,2007,Red-eyed Vireo,22.5,20-30
1887,PRWI 8,2007,Eastern Wood-Pewee,22.5,20-30
1888,PRWI 8,2007,Downy Woodpecker,22.5,20-30
1889,PRWI 8,2007,Acadian Flycatcher,22.5,20-30
1890,PRWI 8,2007,Scarlet Tanager,22.5,20-30
1891,PRWI 17,2007,Acadian Flycatcher,21.89999962,20-30
1892,PRWI 17,2007,American Goldfinch,21.89999962,20-30
1893,PRWI 17,2007,Eastern Wood-Pewee,21.89999962,20-30
1894,PRWI 17,2007,Scarlet Tanager,21.89999962,20-30
1895,PRWI 17,2007,Mourning Dove,21.89999962,20-30
1896,PRWI 17,2007,Mourning Dove,21.89999962,20-30
1897,PRWI 17,2007,Eastern Tufted Titmouse,21.89999962,20-30
1898,PRWI 17,2007,Downy Woodpecker,21.89999962,20-30
1899,PRWI 17,2007,Carolina Wren,21.89999962,20-30
1900,PRWI 17,2007,American Goldfinch,21.89999962,20-30
1901,PRWI 17,2007,Brown-headed Cowbird,21.89999962,20-30
1902,PRWI 17,2007,Scarlet Tanager,21.89999962,20-30
1903,PRWI 17,2007,Blue-gray Gnatcatcher,21.89999962,20-30
1904,PRWI 17,2007,Wood Thrush,21.89999962,20-30
1905,PRWI 5,2007,Scarlet Tanager,22.0,20-30
1906,PRWI 5,2007,Ovenbird,22.0,20-30
1907,PRWI 5,2007,Acadian Flycatcher,22.0,20-30
1908,PRWI 5,2007,Acadian Flycatcher,22.0,20-30
1909,PRWI 5,2007,American Goldfinch,22.0,20-30
1910,PRWI 5,2007,Blue Jay,22.0,20-30
1911,PRWI 5,2007,Carolina Wren,22.0,20-30
1912,PRWI 5,2007,Carolina Wren,22.0,20-30
1913,PRWI 5,2007,Eastern Tufted Titmouse,22.0,20-30
1914,PRWI 5,2007,Mourning Dove,22.0,20-30
1915,PRWI 5,2007,Red-eyed Vireo,22.0,20-30
1916,PRWI 5,2007,Red-eyed Vireo,22.0,20-30
1917,PRWI 5,2007,Wood Thrush,22.0,20-30
1918,PRWI 5,2007,Hairy Woodpecker,22.0,20-30
1919,PRWI 5,2007,Acadian Flycatcher,23.0,20-30
1920,PRWI 5,2007,Pine Warbler,23.0,20-30
1921,PRWI 5,2007,Red-eyed Vireo,23.0,20-30
1922,PRWI 5,2007,Red-eyed Vireo,23.0,20-30
1923,PRWI 5,2007,Carolina Wren,23.70000076,20-30
1924,PRWI 5,2007,Acadian Flycatcher,23.70000076,20-30
1925,PRWI 5,2007,Downy Woodpecker,23.70000076,20-30
1926,PRWI 5,2007,Ovenbird,23.70000076,20-30
1927,PRWI 5,2007,Red-eyed Vireo,23.70000076,20-30
1928,PRWI 5,2007,Red-eyed Vireo,23.70000076,20-30
1929,PRWI 5,2007,Red-eyed Vireo,23.70000076,20-30
1930,PRWI 5,2007,Unidentified Chickadee,23.70000076,20-30
1931,PRWI 5,2007,Unidentified Chickadee,23.70000076,20-30
1932,PRWI 17,2007,White-breasted Nuthatch,24.0,20-30
1933,PRWI 17,2007,American Goldfinch,24.0,20-30
1934,PRWI 17,2007,Scarlet Tanager,24.0,20-30
1935,PRWI 17,2007,Red-eyed Vireo,24.0,20-30
1936,PRWI 17,2007,Northern Cardinal,24.0,20-30
1937,PRWI 17,2007,Downy Woodpecker,24.0,20-30
1938,PRWI 17,2007,Brown-headed Cowbird,24.0,20-30
1939,PRWI 17,2007,American Robin,24.0,20-30
1940,PRWI 17,2007,Yellow-billed Cuckoo,24.0,20-30
1941,PRWI 17,2007,Wood Thrush,24.0,20-30
1942,PRWI 17,2007,White-breasted Nuthatch,22.10000038,20-30
1943,PRWI 17,2007,Common Grackle,22.10000038,20-30
1944,PRWI 17,2007,Eastern Wood-Pewee,22.10000038,20-30
1945,PRWI 17,2007,Eastern Towhee,22.10000038,20-30
1946,PRWI 17,2007,Downy Woodpecker,22.10000038,20-30
1947,PRWI 17,2007,Carolina Wren,22.10000038,20-30
1948,PRWI 17,2007,Blue Jay,22.10000038,20-30
1949,PRWI 17,2007,Wood Thrush,22.10000038,20-30
1950,PRWI 17,2007,Song Sparrow,22.10000038,20-30
1951,PRWI 17,2007,Red-eyed Vireo,22.10000038,20-30
1952,PRWI 17,2007,Northern Flicker,22.10000038,20-30
1953,PRWI 17,2007,Northern Cardinal,22.10000038,20-30
1954,PRWI 17,2007,American Robin,22.10000038,20-30
1955,PRWI 17,2007,American Robin,22.10000038,20-30
1956,PRWI 17,2007,Acadian Flycatcher,22.10000038,20-30
1957,PRWI 17,2007,Wood Thrush,22.10000038,20-30
1958,PRWI 8,2007,Yellow-billed Cuckoo,24.0,20-30
1959,PRWI 8,2007,Northern Cardinal,24.0,20-30
1960,PRWI 8,2007,American Goldfinch,24.0,20-30
1961,PRWI 8,2007,Blue Jay,24.0,20-30
1962,PRWI 8,2007,Eastern Tufted Titmouse,24.0,20-30
1963,PRWI 8,2007,Hooded Warbler,24.0,20-30
1964,PRWI 8,2007,Red-bellied Woodpecker,24.0,20-30
1965,PRWI 8,2007,Red-eyed Vireo,24.0,20-30
1966,PRWI 8,2007,Red-eyed Vireo,24.0,20-30
1967,PRWI 8,2007,Worm-eating Warbler,24.0,20-30
1968,PRWI 8,2007,Scarlet Tanager,24.0,20-30
1969,PRWI 10,2007,Unidentified Chickadee,17.60000038,10-20
1970,PRWI 10,2007,Red-eyed Vireo,17.60000038,10-20
1971,PRWI 10,2007,Unidentified Chickadee,17.60000038,10-20
1972,PRWI 10,2007,Red-eyed Vireo,17.60000038,10-20
1973,PRWI 10,2007,Eastern Wood-Pewee,17.60000038,10-20
1974,PRWI 10,2007,Blue-gray Gnatcatcher,17.60000038,10-20
1975,PRWI 10,2007,American Goldfinch,17.60000038,10-20
1976,PRWI 10,2007,American Crow,17.60000038,10-20
1977,PRWI 10,2007,Acadian Flycatcher,17.60000038,10-20
1978,PRWI 10,2007,White-breasted Nuthatch,17.60000038,10-20
1979,PRWI 10,2007,Eastern Tufted Titmouse,17.60000038,10-20
1980,PRWI 11,2007,American Crow,18.70000076,10-20
1981,PRWI 11,2007,Acadian Flycatcher,18.70000076,10-20
1982,PRWI 11,2007,Red-eyed Vireo,18.70000076,10-20
1983,PRWI 11,2007,Ovenbird,18.70000076,10-20
1984,PRWI 11,2007,Chipping Sparrow,18.70000076,10-20
1985,PRWI 11,2007,Chipping Sparrow,18.70000076,10-20
1986,PRWI 11,2007,Chipping Sparrow,18.70000076,10-20
1987,PRWI 9,2007,Ovenbird,18.39999962,10-20
1988,PRWI 9,2007,Acadian Flycatcher,18.39999962,10-20
1989,PRWI 9,2007,Carolina Wren,18.39999962,10-20
1990,PRWI 9,2007,Pileated Woodpecker,18.39999962,10-20
1991,PRWI 9,2007,Yellow-billed Cuckoo,18.39999962,10-20
1992,PRWI 9,2007,Yellow-billed Cuckoo,18.39999962,10-20
1993,PRWI 9,2007,Wood Thrush,18.39999962,10-20
1994,PRWI 9,2007,Wood Thrush,18.39999962,10-20
1995,PRWI 9,2007,Red-eyed Vireo,18.39999962,10-20
1996,PRWI 9,2007,American Goldfinch,18.39999962,10-20
1997,PRWI 9,2007,Unidentified Chickadee,17.29999924,10-20
1998,PRWI 9,2007,Eastern Tufted Titmouse,17.29999924,10-20
1999,PRWI 9,2007,Eastern Tufted Titmouse,17.29999924,10-20
2000,PRWI 9,2007,Red-eyed Vireo,17.29999924,10-20
2001,PRWI 9,2007,Pine Warbler,17.29999924,10-20
2002,PRWI 9,2007,Wood Thrush,17.29999924,10-20
